Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,HSCEI Index,TWSE Index,KOSPI Index,SENSEX Index,MXSO Index,MXMU Index,MXLA Index,G0Q0 Index,G0BC Index,H0A0 Index,IP00 Index,DXY Index,EURUSD curncy,JPYUSD curncy,HKDUSD CURNCY,TWDUSD CURNCY,KRWUSD CURNCY,INRUSD CURNCY,SGDUSD CURNCY,THBUSD CURNCY,MYRUSD CURNCY,IDRUSD CURNCY,PHPUSD CURNCY,RUBUSd CURNCY,TRYUSD CURNCY,BRLUSD CURNCY,MXNUSD CURNCY
2001-07-05,1219.24,325.27,12607.3,2181.663,2242.82,4709.2,593.61,3317.63,230.64,132.06,925.74,800.557,120.197,359.194,293.713,120.9,0.8364,0.007954,0.12821,0.02902,0.07718,0.02121,0.5478,0.02194,0.2631,0.088,0.01883,0.03425,0.77574,0.4053,0.11035
2001-07-06,1190.59,318.37,12306.08,2170.521,2242.82,4707.01,578.54,3305.78,230.58,124.83,903.42,802.554,120.624,359.393,294.09,119.9,0.8476,0.007938,0.12821,0.02901,0.07736,0.02121,0.5475,0.02204,0.2631,0.08822,0.01894,0.03423,0.74878,0.4083,0.1094
2001-07-09,1198.78,317.86,12239.68,2169.655,2179.16,4657.3,560.0,3290.81,230.04,123.37,911.41,804.354,120.906,359.01,294.9,119.89,0.85,0.007983,0.12821,0.02894,0.07719,0.0212,0.5471,0.02202,0.2631,0.08818,0.01894,0.03432,0.76511,0.4079,0.10983
2001-07-10,1181.52,315.49,12300.41,2189.785,2211.6,4616.71,558.6,3328.27,231.25,121.05,899.43,806.33,121.32,358.76,292.263,119.13,0.855,0.007977,0.1282,0.02886,0.07698,0.02121,0.5449,0.02195,0.2632,0.08808,0.01887,0.03417,0.76046,0.4014,0.10935
2001-07-11,1180.18,310.78,12005.11,2168.74,2168.31,4548.29,553.65,3376.21,228.09,113.8,873.88,805.906,121.743,358.485,286.871,118.64,0.8588,0.008042,0.12821,0.02861,0.07654,0.0212,0.545,0.02194,0.2631,0.08812,0.01889,0.03423,0.73233,0.3998,0.10796
2001-07-12,1208.14,315.46,12407.95,2165.491,2190.37,4633.54,559.95,3452.75,227.43,117.42,863.55,807.968,121.629,358.261,275.486,119.09,0.8536,0.008078,0.12821,0.02859,0.07704,0.0212,0.5452,0.02195,0.2632,0.08802,0.0188,0.03424,0.74901,0.3921,0.10672
2001-07-13,1215.68,317.17,12355.15,2161.34,2153.28,4485.68,548.49,3453.99,227.74,117.49,863.61,808.125,121.414,358.23,275.791,119.33,0.8547,0.008003,0.12821,0.02861,0.07689,0.0212,0.5443,0.0219,0.2631,0.08826,0.01883,0.03423,0.75019,0.3912,0.10689
2001-07-16,1202.45,315.06,12343.37,2146.236,2080.03,4368.69,548.93,3434.83,228.43,117.12,848.79,810.618,121.635,358.702,276.124,119.3,0.8522,0.007968,0.12821,0.0286,0.07633,0.0212,0.5445,0.02186,0.2632,0.08818,0.01854,0.03419,0.72406,0.3879,0.10785
2001-07-17,1214.44,311.92,12128.57,2140.981,1969.99,4371.99,548.93,3431.93,228.49,114.33,869.05,810.923,121.606,357.957,283.088,118.9,0.8595,0.008009,0.12821,0.02857,0.07633,0.02121,0.5454,0.02186,0.2632,0.08818,0.01857,0.03418,0.68961,0.4002,0.10913
2001-07-18,1207.71,308.37,11892.58,2146.541,1983.59,4219.89,540.53,3383.41,230.17,116.82,873.61,815.529,122.717,357.535,282.562,117.38,0.8735,0.00807,0.12821,0.02857,0.07656,0.02121,0.5465,0.02185,0.2632,0.08878,0.01864,0.03417,0.74621,0.3992,0.10833
2001-07-19,1215.02,313.41,11908.39,2150.265,1933.69,4190.78,545.74,3370.93,231.04,120.24,867.45,815.077,122.779,357.457,282.217,117.36,0.8708,0.008108,0.12821,0.0286,0.07689,0.02121,0.5481,0.02187,0.2632,0.08881,0.01874,0.03414,0.74901,0.401,0.10867
2001-07-20,1210.85,310.5,11908.39,2179.624,1986.97,4220.33,537.71,3340.75,231.98,119.03,878.25,814.35,123.059,357.917,285.632,117.21,0.8711,0.008132,0.12821,0.02863,0.07688,0.02121,0.5482,0.02183,0.2632,0.08972,0.01876,0.03415,0.75103,0.4085,0.1094
2001-07-23,1191.03,311.2,11609.63,2169.007,1964.04,4151.93,524.21,3330.98,230.69,120.73,890.74,815.637,122.864,359.033,289.354,117.85,0.869,0.008036,0.12821,0.02867,0.07633,0.02122,0.5477,0.02185,0.2632,0.09815,0.01871,0.03414,0.75844,0.4143,0.11
2001-07-24,1171.65,306.54,11883.25,2136.454,2035.17,4040.77,526.62,3335.08,230.85,119.62,882.33,816.551,123.179,359.727,288.849,117.2,0.8739,0.008061,0.12821,0.02871,0.07642,0.02122,0.5501,0.02186,0.2631,0.0995,0.01865,0.03414,0.75758,0.4051,0.10947
2001-07-25,1190.49,302.24,11891.61,2112.256,2035.17,4136.39,526.08,3301.97,231.93,118.75,877.01,813.727,123.201,359.789,289.815,116.64,0.8813,0.008091,0.12821,0.02873,0.07659,0.02122,0.5505,0.02186,0.2631,0.0995,0.01865,0.03417,0.75352,0.4049,0.10923
2001-07-26,1202.93,304.6,11858.56,2094.009,2061.4,4300.41,529.22,3259.03,232.1,122.79,881.5,814.399,123.215,360.377,285.185,116.79,0.8777,0.008081,0.12821,0.02879,0.07719,0.0212,0.5547,0.02187,0.2632,0.0995,0.01871,0.03417,0.76046,0.3974,0.10874
2001-07-27,1205.82,310.0,11798.08,2065.728,2063.57,4320.59,541.13,3251.53,233.12,120.81,882.83,816.818,123.451,361.683,284.295,116.94,0.8774,0.008097,0.12821,0.0288,0.07719,0.02122,0.5573,0.0219,0.2631,0.0995,0.01871,0.03414,0.75466,0.4069,0.1091
2001-07-30,1204.52,313.68,11579.27,1956.823,2015.85,4320.59,533.53,3285.89,235.96,121.2,891.39,818.489,123.503,362.627,284.548,117.2,0.8742,0.007992,0.12821,0.0288,0.07692,0.02121,0.5539,0.02185,0.2631,0.10284,0.01869,0.03411,0.75572,0.4128,0.10918
2001-07-31,1211.23,316.95,11860.77,1920.318,1982.5,4352.98,541.55,3329.28,237.84,119.71,890.11,820.308,123.777,363.218,284.15,117.18,0.8764,0.007998,0.12821,0.02879,0.07704,0.02121,0.5546,0.02188,0.2632,0.10526,0.01867,0.03406,0.75211,0.4054,0.10939
2001-08-01,1215.93,317.89,11959.33,1986.928,1995.74,4354.52,562.79,3284.17,238.24,120.42,880.05,819.06,123.824,363.976,284.334,116.59,0.881,0.008023,0.12821,0.02882,0.07692,0.02122,0.5543,0.02188,0.2632,0.10389,0.01862,0.0341,0.74845,0.3998,0.10848
2001-08-02,1220.75,317.92,12399.2,1957.023,1960.92,4490.19,567.46,3298.78,237.99,120.52,888.86,816.403,123.836,364.293,287.109,116.16,0.8836,0.008085,0.12822,0.02883,0.07788,0.02123,0.5617,0.02189,0.2631,0.10389,0.01865,0.03412,0.74761,0.4019,0.1091
2001-08-03,1214.35,315.16,12241.97,1958.692,1895.52,4530.68,568.69,3325.38,238.02,120.34,891.23,815.855,123.924,364.703,287.796,116.14,0.8844,0.008087,0.12821,0.02889,0.0782,0.02122,0.5628,0.022,0.2631,0.10504,0.01873,0.03405,0.74289,0.3998,0.10913
2001-08-06,1200.48,314.87,12243.9,1882.126,1813.02,4470.73,569.37,3329.95,237.38,117.94,893.41,816.322,123.763,365.585,287.365,116.46,0.8813,0.008073,0.12821,0.02887,0.07757,0.02122,0.5612,0.02196,0.2631,0.10649,0.01881,0.03405,0.73578,0.4062,0.10946
2001-08-07,1204.4,315.38,12319.46,1903.932,1852.84,4404.0,567.5,3319.67,238.57,115.91,897.93,816.166,123.647,366.416,289.3,116.83,0.8777,0.008089,0.12822,0.02887,0.07782,0.02122,0.5622,0.022,0.2632,0.10689,0.01876,0.03411,0.73255,0.403,0.10979
2001-08-08,1183.53,311.48,12163.67,1895.169,1844.54,4514.1,565.94,3302.32,238.39,115.49,896.83,820.774,124.174,367.193,291.975,116.54,0.8804,0.008089,0.12821,0.0289,0.07812,0.02122,0.5629,0.02196,0.2632,0.10718,0.0188,0.0341,0.72993,0.4052,0.10993
2001-08-09,1183.43,305.44,11754.56,1924.59,1862.65,4448.52,549.67,3319.61,236.67,115.11,895.94,819.763,124.621,366.947,292.878,115.25,0.8923,0.008202,0.12822,0.02887,0.07779,0.02121,0.5666,0.02201,0.2632,0.10881,0.0189,0.03403,0.7233,0.4036,0.10955
2001-08-10,1190.16,303.19,11735.06,1955.036,1879.98,4476.91,555.34,3316.21,237.95,115.86,898.41,821.274,125.223,366.679,294.301,115.29,0.8934,0.008191,0.12822,0.0289,0.07806,0.02121,0.5681,0.02209,0.2632,0.10976,0.01885,0.03408,0.71917,0.4021,0.10971
2001-08-13,1191.29,304.38,11477.56,1955.1,1869.56,4520.76,562.0,3287.62,238.56,114.4,897.99,822.473,125.383,366.804,294.097,115.01,0.8965,0.008164,0.12821,0.02891,0.07821,0.02122,0.5691,0.02214,0.2631,0.11627,0.01954,0.03408,0.71296,0.4002,0.10983
2001-08-14,1186.73,308.22,11917.95,1939.542,1914.67,4589.6,577.15,3331.89,241.75,115.14,894.68,822.057,125.313,366.851,291.977,114.38,0.9032,0.008211,0.12821,0.02895,0.07821,0.02122,0.5691,0.02227,0.2632,0.11785,0.01958,0.03407,0.68376,0.3979,0.10953
2001-08-15,1178.02,305.73,11755.4,1947.359,1944.37,4623.11,577.15,3331.89,241.69,114.16,889.79,821.108,126.016,366.752,294.444,113.19,0.914,0.008365,0.12821,0.02893,0.07833,0.02122,0.5729,0.02231,0.2631,0.11396,0.01942,0.03409,0.6711,0.4018,0.11019
2001-08-16,1181.66,302.28,11515.02,1919.645,1909.11,4687.33,580.95,3337.91,241.02,113.68,885.14,822.958,126.198,366.798,296.685,113.08,0.9115,0.008305,0.12821,0.02901,0.07836,0.02122,0.5723,0.02239,0.2631,0.11428,0.01967,0.03408,0.68629,0.4001,0.11007
2001-08-17,1161.97,297.92,11445.54,1924.003,1906.25,4638.36,580.99,3296.71,240.64,114.09,855.61,826.534,126.628,366.503,293.216,112.99,0.9182,0.008307,0.1282,0.02895,0.07776,0.02122,0.57,0.0223,0.2631,0.11428,0.01955,0.03405,0.70102,0.4001,0.11001
2001-08-20,1171.41,298.01,11257.94,1934.489,1896.13,4550.36,567.09,3278.92,239.63,114.51,855.21,824.727,126.209,366.329,291.438,113.4,0.9144,0.008281,0.12821,0.02891,0.07806,0.02121,0.5686,0.02226,0.2632,0.1173,0.01944,0.03403,0.69852,0.397,0.10949
2001-08-21,1157.26,301.6,11280.38,1938.871,1938.16,4562.73,568.68,3297.43,240.12,114.64,855.23,825.612,126.359,365.822,289.789,113.29,0.9182,0.008358,0.12821,0.02894,0.07791,0.02123,0.5706,0.02238,0.2631,0.1173,0.01955,0.03405,0.69413,0.392,0.10942
2001-08-22,1165.31,300.5,11396.43,1903.446,1910.42,4487.52,574.87,3297.43,241.03,116.06,865.48,825.787,126.625,365.112,296.586,113.27,0.9144,0.008307,0.12821,0.0289,0.07788,0.02122,0.5703,0.0224,0.2631,0.11607,0.01963,0.03404,0.68423,0.3968,0.10964
2001-08-23,1162.09,300.98,11126.92,1902.99,1878.33,4459.76,570.07,3308.79,243.06,117.07,857.92,827.108,126.419,364.905,296.576,113.09,0.9151,0.00834,0.12821,0.0289,0.07815,0.02122,0.5701,0.02241,0.2631,0.11461,0.01961,0.03407,0.68255,0.3947,0.10959
2001-08-24,1184.93,305.61,11166.31,1886.8,1864.56,4310.32,569.31,3305.51,245.71,118.86,867.63,825.444,126.305,364.765,295.871,113.33,0.9142,0.008325,0.12821,0.0289,0.07803,0.02121,0.5725,0.02252,0.2632,0.115,0.01959,0.03404,0.68606,0.3931,0.10988
2001-08-27,1179.21,305.98,11275.01,1827.25,1829.56,4384.55,578.74,3318.32,250.13,120.96,866.04,824.785,126.164,365.124,295.736,113.42,0.9115,0.008338,0.12819,0.02893,0.0782,0.02122,0.5722,0.02257,0.2632,0.11441,0.01949,0.03404,0.70175,0.3913,0.10969
2001-08-28,1161.51,303.17,11189.4,1843.385,1801.99,4368.38,576.51,3313.07,247.74,121.71,861.38,828.333,126.537,365.733,297.885,113.43,0.9129,0.008331,0.1282,0.02892,0.07806,0.0212,0.5707,0.02256,0.2632,0.11142,0.01958,0.03407,0.71169,0.3912,0.10943
2001-08-29,1148.6,302.51,10979.76,1847.536,1784.05,4508.69,565.63,3300.62,247.64,119.89,868.88,830.972,127.022,365.918,300.167,113.54,0.9089,0.008324,0.1282,0.02891,0.07821,0.02122,0.5718,0.0226,0.2632,0.1094,0.01953,0.03405,0.72459,0.3931,0.10933
2001-08-30,1129.03,296.61,10938.45,1839.631,1785.01,4503.86,564.36,3286.87,245.62,119.29,861.06,830.928,126.994,366.084,298.568,112.84,0.9161,0.008378,0.1282,0.02892,0.07819,0.02122,0.5723,0.0226,0.2631,0.11204,0.01954,0.03396,0.72854,0.3951,0.10875
2001-08-31,1133.58,297.66,10713.51,1834.138,1821.49,4509.44,545.11,3244.95,247.27,119.36,857.81,830.008,126.969,366.076,298.725,113.42,0.9123,0.008418,0.1282,0.02897,0.07815,0.02122,0.5746,0.0227,0.2631,0.11282,0.01961,0.03398,0.73121,0.3901,0.10864
2001-09-03,1133.58,294.71,10409.68,1817.19,1784.53,4454.77,541.83,3227.12,247.93,118.87,848.76,830.408,126.981,366.282,296.681,113.69,0.9075,0.008421,0.1282,0.02895,0.07825,0.02118,0.5749,0.02267,0.2632,0.11126,0.01962,0.03398,0.71736,0.3897,0.10875
2001-09-04,1132.94,299.69,10772.59,1862.36,1787.05,4493.53,558.79,3231.6,247.74,117.68,846.81,823.717,125.76,366.419,297.28,115.43,0.8889,0.008384,0.1282,0.02897,0.0784,0.02122,0.5726,0.02262,0.2632,0.11093,0.01961,0.03394,0.69784,0.3915,0.1088
2001-09-05,1131.74,295.65,10598.79,1868.27,1814.54,4424.91,551.91,3228.6,247.8,118.2,839.92,824.813,125.467,365.919,297.383,115.63,0.8865,0.008288,0.12821,0.02894,0.07816,0.0212,0.5711,0.02255,0.2631,0.11044,0.01953,0.03393,0.70102,0.3871,0.10811
2001-09-06,1106.4,288.57,10650.33,1861.561,1833.21,4338.26,552.59,3202.55,247.09,119.34,816.98,829.333,125.804,365.393,296.46,114.83,0.8957,0.008273,0.12821,0.02891,0.07776,0.02119,0.5714,0.02247,0.2631,0.1105,0.01949,0.03366,0.71685,0.3873,0.10744
2001-09-07,1085.78,281.17,10516.79,1808.844,1785.92,4302.16,555.08,3198.4,246.21,118.12,815.86,832.268,126.589,364.505,296.854,114.05,0.9075,0.008333,0.12821,0.02885,0.07797,0.02116,0.5727,0.02242,0.2632,0.10959,0.01951,0.03396,0.70746,0.3873,0.10693
2001-09-10,1092.54,278.82,10195.69,1856.529,1765.17,4289.1,550.73,3183.63,243.87,116.33,805.88,830.685,126.217,364.434,296.369,114.66,0.898,0.008262,0.12821,0.02886,0.07773,0.02112,0.5715,0.0224,0.2631,0.11001,0.0195,0.03394,0.69925,0.3836,0.1065
2001-09-11,1092.54,261.5,10292.95,1863.78,1794.82,4176.93,540.57,3150.4,244.03,112.45,747.64,830.685,126.217,364.434,296.369,114.15,0.9131,0.008376,0.1282,0.02882,0.07791,0.02096,0.5714,0.0225,0.2632,0.10537,0.01934,0.03477,0.66225,0.3763,0.10526
2001-09-12,1092.54,266.37,9610.1,1852.604,1658.78,4176.93,475.6,3032.71,238.51,109.93,755.47,830.685,126.217,364.434,296.369,114.15,0.9066,0.008367,0.12818,0.02892,0.07785,0.02107,0.5755,0.02249,0.2632,0.11062,0.01953,0.03392,0.68348,0.372,0.10604
2001-09-13,1092.54,268.68,9613.09,1839.909,1678.19,3952.49,499.25,2987.5,232.67,108.85,728.4,830.685,126.217,364.434,296.369,114.15,0.911,0.008414,0.12821,0.02895,0.07743,0.02101,0.5753,0.02258,0.2632,0.10953,0.01951,0.03393,0.67047,0.3736,0.10541
2001-09-14,1092.54,255.18,10008.89,1818.382,1654.57,3774.62,482.29,2830.12,225.59,104.5,723.01,843.236,127.91,354.137,289.518,114.15,0.9207,0.008522,0.1282,0.02892,0.07707,0.0209,0.5772,0.02267,0.2632,0.10971,0.0195,0.03393,0.67225,0.3745,0.1051
2001-09-17,1038.77,260.79,9504.41,1784.608,1560.55,3774.62,468.76,2680.98,213.41,102.55,732.82,841.144,127.486,350.197,289.447,112.17,0.9247,0.008484,0.1282,0.02893,0.07692,0.02091,0.5771,0.02272,0.2632,0.10738,0.01947,0.03394,0.65249,0.3752,0.10593
2001-09-18,1032.74,258.35,9679.88,1798.622,1568.37,3774.62,484.93,2782.47,211.78,104.06,734.2,835.662,127.071,350.266,290.383,111.88,0.9271,0.008524,0.1282,0.02893,0.07713,0.02081,0.577,0.02261,0.2632,0.10455,0.01947,0.03394,0.6702,0.3712,0.1061
2001-09-19,1016.1,252.07,9939.6,1822.695,1660.21,3781.17,486.75,2804.16,216.93,107.0,730.83,837.136,127.544,349.986,291.58,111.94,0.9267,0.008503,0.12823,0.02893,0.07751,0.02083,0.5745,0.02265,0.2632,0.10411,0.01944,0.03395,0.66796,0.369,0.10604
2001-09-20,984.54,242.33,9785.16,1818.419,1653.74,3698.84,480.27,2761.66,214.09,103.72,702.33,833.924,127.37,348.03,289.481,111.76,0.9277,0.0086,0.12822,0.02892,0.07749,0.02084,0.5758,0.02263,0.2632,0.10411,0.01951,0.034,0.65574,0.3611,0.10571
2001-09-21,965.8,235.9,9554.99,1807.019,1629.55,3591.85,472.31,2600.12,204.48,98.25,695.05,836.407,126.913,345.772,286.584,112.92,0.9149,0.008578,0.12821,0.02892,0.07716,0.02083,0.5728,0.02259,0.2632,0.10604,0.01951,0.03397,0.64721,0.3531,0.10582
2001-09-24,1003.45,248.1,9554.99,1794.961,1738.63,3533.51,482.19,2651.78,207.01,99.09,715.29,836.655,126.703,346.797,287.372,112.78,0.9171,0.008509,0.12822,0.02892,0.07666,0.02088,0.5647,0.02251,0.2631,0.10549,0.01949,0.03396,0.64533,0.368,0.10577
2001-09-25,1012.27,251.1,9693.97,1793.884,1706.5,3493.78,472.13,2617.35,205.88,98.61,712.45,837.106,127.135,346.015,287.522,112.21,0.9228,0.008509,0.12822,0.02892,0.07663,0.02089,0.5641,0.02249,0.2632,0.10499,0.01946,0.0337,0.64205,0.3673,0.10503
2001-09-26,1007.04,254.23,9641.7,1767.814,1671.89,3625.53,472.85,2667.34,203.84,98.67,703.86,840.9,127.263,345.554,285.62,112.27,0.9231,0.008492,0.12821,0.02896,0.07707,0.02088,0.5658,0.02253,0.2632,0.1039,0.01946,0.034,0.6441,0.364,0.10496
2001-09-27,1018.61,257.71,9696.53,1764.932,1691.69,3567.63,472.38,2715.5,207.06,98.11,708.54,844.088,127.243,344.41,284.909,112.93,0.9183,0.008354,0.12821,0.02894,0.0768,0.0209,0.5667,0.02255,0.2632,0.10341,0.01946,0.03395,0.64973,0.3739,0.10521
2001-09-28,1040.94,266.29,9774.68,1764.867,1718.96,3636.94,479.68,2811.6,207.85,99.95,719.07,843.921,127.127,340.591,287.132,113.41,0.9114,0.008364,0.12821,0.02894,0.07666,0.02089,0.5665,0.02257,0.2632,0.10293,0.01946,0.03394,0.65142,0.3743,0.10511
2001-10-01,1038.55,259.89,9972.28,1764.867,1718.96,3636.94,479.68,2795.3,207.15,99.75,713.6,845.85,127.3,340.104,288.695,112.95,0.9175,0.00832,0.12823,0.02896,0.07669,0.02084,0.5653,0.02247,0.2632,0.0995,0.01946,0.03394,0.6483,0.3719,0.10549
2001-10-02,1051.33,261.61,10136.56,1764.867,1718.96,3492.12,479.68,2795.3,207.16,100.3,707.48,847.964,127.415,340.35,288.716,113.0,0.9189,0.00828,0.12822,0.02893,0.07592,0.02083,0.5623,0.02239,0.2631,0.09926,0.01932,0.03392,0.63975,0.3697,0.10504
2001-10-03,1072.28,263.37,9924.23,1764.867,1722.61,3446.26,479.68,2754.95,206.53,97.57,702.94,848.705,127.826,341.096,287.733,113.22,0.9145,0.008289,0.12822,0.02893,0.07613,0.02087,0.5631,0.02236,0.2631,0.10086,0.01934,0.0339,0.6281,0.3675,0.105
2001-10-04,1069.63,271.67,10205.48,1764.867,1745.21,3493.66,500.64,2788.97,209.8,99.03,707.35,849.05,127.689,341.066,284.772,112.96,0.9178,0.008302,0.12821,0.02893,0.07648,0.02083,0.5622,0.0224,0.2632,0.10235,0.0194,0.03386,0.62496,0.3654,0.10438
2001-10-05,1071.38,270.51,10205.87,1764.867,1749.88,3585.46,501.92,2812.9,209.19,98.8,705.87,849.383,128.0,340.436,284.205,112.79,0.9183,0.008297,0.12821,0.02894,0.07648,0.02083,0.5593,0.02233,0.2632,0.10111,0.01941,0.03359,0.62496,0.3601,0.1046
2001-10-08,1062.44,269.96,10205.87,1726.533,1746.8,3520.35,496.13,2765.37,203.63,98.26,700.3,849.782,128.121,341.603,284.291,112.57,0.9205,0.008342,0.12822,0.02894,0.07616,0.02079,0.557,0.02233,0.2632,0.0984,0.01937,0.03389,0.6192,0.3623,0.10455
2001-10-09,1056.75,269.32,10011.77,1744.64,1780.66,3618.93,507.61,2794.42,207.85,99.83,708.37,846.321,127.67,341.741,284.661,113.35,0.9132,0.008326,0.12821,0.02894,0.07639,0.02078,0.5546,0.02231,0.2632,0.0995,0.0193,0.03386,0.61237,0.3597,0.1058
2001-10-10,1080.99,276.02,9964.88,1686.612,1766.45,3618.93,503.46,2896.6,204.81,103.34,728.97,847.339,127.334,342.821,285.402,113.65,0.911,0.008307,0.12821,0.02894,0.07641,0.02082,0.5515,0.02231,0.2632,0.10015,0.01928,0.03356,0.60976,0.3611,0.10675
2001-10-11,1097.43,280.19,10347.01,1638.326,1765.09,3789.93,517.05,2943.69,207.45,109.11,746.5,843.753,126.632,343.403,286.17,114.48,0.9023,0.008236,0.12821,0.02894,0.07701,0.02081,0.5501,0.02234,0.2631,0.1006,0.01934,0.03356,0.63289,0.3596,0.10689
2001-10-12,1091.65,278.26,10632.35,1691.326,1691.18,3801.5,516.4,2959.39,209.26,107.93,735.65,844.31,126.866,344.685,285.965,113.61,0.9115,0.008256,0.12821,0.02894,0.07713,0.02081,0.5503,0.02237,0.2632,0.1001,0.01927,0.03389,0.62653,0.3591,0.1072
2001-10-15,1089.98,272.85,10452.54,1687.28,1698.01,3712.82,513.99,2976.3,211.34,106.93,738.44,845.844,127.269,347.151,287.828,113.82,0.9092,0.008274,0.12821,0.02894,0.07707,0.02081,0.5522,0.02241,0.2632,0.1,0.01927,0.03359,0.619,0.3608,0.10792
2001-10-16,1097.54,275.4,10637.82,1655.902,1708.71,3794.86,521.91,2992.46,211.32,108.45,743.39,848.337,127.471,347.747,291.433,113.95,0.9084,0.008244,0.12821,0.02895,0.07692,0.02083,0.5501,0.02241,0.2631,0.0998,0.01927,0.03355,0.60883,0.369,0.1087
2001-10-17,1077.09,281.88,10755.45,1643.066,1734.35,3817.13,528.29,3043.85,213.25,110.44,751.5,849.333,127.594,348.787,292.787,114.34,0.9036,0.008246,0.12821,0.02895,0.07707,0.02082,0.5504,0.02235,0.2631,0.0995,0.01929,0.03354,0.61121,0.3674,0.10813
2001-10-18,1068.61,277.26,10474.85,1615.579,1700.21,3811.2,524.21,2981.33,210.79,108.08,742.12,849.666,127.428,348.976,291.363,114.46,0.9031,0.008257,0.12821,0.02895,0.07692,0.02081,0.5494,0.02234,0.2631,0.0995,0.01934,0.03383,0.61031,0.3623,0.10872
2001-10-19,1073.48,273.11,10538.79,1572.453,1684.46,3845.62,528.04,3016.84,208.15,107.04,748.03,847.488,127.121,348.629,292.31,114.88,0.8992,0.00825,0.12821,0.02895,0.0768,0.02081,0.5484,0.02235,0.2631,0.09901,0.01931,0.03383,0.60634,0.3658,0.10856
2001-10-22,1089.9,276.67,10565.41,1520.669,1686.26,3900.62,528.7,3001.86,206.96,110.12,755.85,848.268,126.846,349.034,293.58,115.74,0.892,0.008166,0.12821,0.02895,0.07675,0.02082,0.5468,0.02233,0.2632,0.09877,0.01929,0.03354,0.61162,0.3675,0.10828
2001-10-23,1084.78,283.73,10861.56,1670.562,1796.27,3874.42,530.5,3061.91,208.68,112.43,755.62,847.371,126.532,349.496,292.408,115.88,0.8905,0.008146,0.12821,0.02894,0.07663,0.02084,0.5477,0.02231,0.2632,0.09823,0.01922,0.03381,0.6192,0.3665,0.10846
2001-10-24,1085.2,284.23,10802.15,1718.06,1779.73,3986.67,541.49,3040.16,209.61,112.76,761.19,850.786,126.94,349.71,291.914,115.57,0.8942,0.008141,0.12821,0.02894,0.07731,0.02081,0.5472,0.02234,0.2631,0.0977,0.01926,0.03352,0.62286,0.3623,0.10834
2001-10-25,1100.09,279.22,10880.1,1676.499,1779.73,4012.2,542.19,3022.16,208.75,111.48,759.94,853.075,127.425,350.327,291.868,115.68,0.8925,0.008138,0.12821,0.02895,0.07734,0.02082,0.5489,0.02228,0.2632,0.09742,0.01921,0.03382,0.6187,0.3668,0.108
2001-10-26,1104.61,285.69,10795.16,1677.878,1775.92,4043.57,543.41,3022.16,208.45,115.19,760.69,853.793,127.28,350.637,290.975,115.54,0.893,0.00815,0.12821,0.02895,0.07728,0.02083,0.5472,0.02227,0.2631,0.09742,0.01916,0.03366,0.62286,0.367,0.10823
2001-10-29,1078.3,279.78,10612.31,1700.477,1804.94,4065.1,547.87,3009.33,205.67,116.3,746.8,856.201,128.179,351.545,286.228,114.27,0.9054,0.008199,0.12821,0.02896,0.07725,0.02085,0.5468,0.02232,0.2632,0.09695,0.01921,0.03368,0.61472,0.3674,0.10796
2001-10-30,1059.79,273.26,10512.82,1682.769,1856.25,3915.61,533.87,2957.45,204.4,116.53,736.52,858.823,128.616,351.334,286.19,114.41,0.9046,0.008199,0.12821,0.02897,0.07725,0.02083,0.5483,0.0224,0.2632,0.09634,0.01921,0.03369,0.6135,0.368,0.10811
2001-10-31,1059.78,277.41,10366.34,1689.17,1865.34,3903.49,537.81,2989.35,202.76,116.35,747.16,866.609,128.692,351.693,285.031,114.86,0.9005,0.008167,0.12821,0.02899,0.07749,0.02083,0.5484,0.02239,0.2632,0.09524,0.01921,0.03364,0.62822,0.3709,0.108
2001-11-01,1084.1,279.06,10347.28,1707.754,1862.31,3929.69,544.09,3049.8,200.84,116.77,751.23,868.753,129.383,351.812,283.759,114.55,0.9025,0.0082,0.12821,0.02899,0.07766,0.0208,0.5469,0.02236,0.2632,0.09501,0.0192,0.03359,0.63412,0.3743,0.10755
2001-11-02,1087.2,280.35,10383.78,1691.351,1846.12,3998.48,550.57,3052.6,200.43,117.42,754.37,862.35,128.775,352.057,281.51,114.46,0.9027,0.008215,0.12821,0.02899,0.07766,0.02084,0.5485,0.02237,0.2632,0.09368,0.01925,0.0336,0.63694,0.3741,0.10781
2001-11-05,1102.84,286.93,10447.54,1679.572,1860.65,4080.51,561.62,3037.01,199.2,120.41,778.06,865.846,128.862,352.884,283.825,114.91,0.8977,0.00822,0.12821,0.02897,0.07707,0.02084,0.5492,0.02238,0.2631,0.09132,0.01919,0.03361,0.64309,0.3846,0.10851
2001-11-06,1118.86,286.77,10633.72,1671.278,1855.74,4082.92,565.47,3068.89,198.68,120.6,782.79,867.435,129.169,352.84,285.268,115.12,0.8947,0.008251,0.12821,0.02896,0.07739,0.02084,0.5502,0.02238,0.2631,0.09217,0.01923,0.03362,0.64893,0.3831,0.10855
2001-11-07,1115.8,289.15,10284.98,1594.05,1810.66,4158.15,562.03,3013.94,198.18,120.18,783.75,871.777,129.74,353.649,288.94,114.98,0.8976,0.008263,0.12821,0.02897,0.07767,0.02084,0.5518,0.0224,0.2632,0.09401,0.01929,0.03362,0.63898,0.3908,0.10857
