a2c_1, 115.67,0.0105, 8.37, 289, 2009-10-29, 2019-10-29
a2c_1, 114.41,0.0101, 8.08, 279, 2009-10-29, 2019-10-29
a2c_1, 115.60,0.0104, 7.64, 274, 2009-10-29, 2019-10-29
a2c_1, 114.14,0.0101, 7.97, 282, 2009-10-29, 2019-10-29
a2c_1, 115.06,0.0103, 7.86, 277, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.50, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 144.99,0.0200, 7.61, 820, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
a2c_2, 145.00,0.0200, 7.45, 819, 2009-10-29, 2019-10-29
